t_ms,t_s,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase
131078,131.078,local_1400_1650,295,1400,-25862.000,95009.290,2.245072,11.685,,-1,550,2276,194,13,prbs
131169,131.169,local_1400_1650,295,1400,-28831.000,92040.290,2.174915,11.685,,-1,641,2276,194,13,prbs
131261,131.261,local_1400_1650,296,1650,-41669.000,79202.290,1.871552,11.685,,-1,733,2276,194,13,prbs
131353,131.353,local_1400_1650,296,1650,-49369.000,71502.290,1.689601,11.685,,-1,825,2276,194,13,prbs
131445,131.445,local_1400_1650,297,1650,-38453.000,82418.290,1.947546,11.685,,-1,917,2277,194,13,prbs
131541,131.541,local_1400_1650,297,1650,-29608.000,91263.290,2.156554,11.703,,-1,1,2285,195,13,prbs
131629,131.629,local_1400_1650,298,1400,-27206.000,93665.290,2.213313,11.703,,-1,89,2287,195,13,prbs
131721,131.721,local_1400_1650,298,1400,-30377.000,90494.290,2.138382,11.703,,-1,180,2287,195,13,prbs
131813,131.813,local_1400_1650,299,1400,-43784.000,77087.290,1.821575,11.703,,-1,273,2287,195,13,prbs
131905,131.905,local_1400_1650,299,1400,-55553.000,65318.290,1.543473,11.703,,-1,365,2287,195,13,prbs
132000,132.000,local_1400_1650,300,1650,-61783.000,59088.290,1.396258,11.703,,-1,459,2292,195,13,prbs
132089,132.089,local_1400_1650,300,1650,-59896.000,60975.290,1.440848,11.703,,-1,549,2293,195,13,prbs
132181,132.181,local_1400_1650,301,1400,-42660.000,78211.290,1.848135,11.703,,-1,641,2293,195,13,prbs
132273,132.273,local_1400_1650,301,1400,-33662.000,87209.290,2.060758,11.703,,-1,733,2293,195,13,prbs
132365,132.365,local_1400_1650,302,1400,-43727.000,77144.290,1.822922,11.703,,-1,825,2293,195,13,prbs
132458,132.458,local_1400_1650,302,1400,-55406.000,65465.290,1.546946,11.703,,-1,918,2294,195,13,prbs
132554,132.554,local_1400_1650,303,1650,-61679.000,59192.290,1.398715,11.834,,-1,1,2303,196,13,prbs
132641,132.641,local_1400_1650,303,1650,-58514.000,62357.290,1.473504,11.834,,-1,89,2304,196,13,prbs
132733,132.733,local_1400_1650,304,1650,-40661.000,80210.290,1.895371,11.834,,-1,181,2304,196,13,prbs
132825,132.825,local_1400_1650,304,1650,-29914.000,90957.290,2.149323,11.834,,-1,273,2304,196,13,prbs
132917,132.917,local_1400_1650,305,1650,-27072.000,93799.290,2.216480,11.834,,-1,365,2304,196,13,prbs
133012,133.012,local_1400_1650,305,1650,-25980.000,94891.290,2.242284,11.834,,-1,459,2310,196,13,prbs
133101,133.101,local_1400_1650,306,1400,-25708.000,95163.290,2.248711,11.834,,-1,549,2310,196,13,prbs
133193,133.193,local_1400_1650,306,1400,-28905.000,91966.290,2.173166,11.834,,-1,641,2310,196,13,prbs
133284,133.284,local_1400_1650,307,1650,-42146.000,78725.290,1.860281,11.834,,-1,732,2310,196,13,prbs
133376,133.376,local_1400_1650,307,1650,-51531.000,69340.290,1.638513,11.834,,-1,824,2310,196,13,prbs
133470,133.470,local_1400_1650,308,1400,-42116.000,78755.290,1.860990,11.834,,-1,918,2312,196,13,prbs
133565,133.565,local_1400_1650,308,1400,-35246.000,85625.290,2.023328,11.798,,-1,1,2322,197,13,prbs
133653,133.653,local_1400_1650,309,1650,-45793.000,75078.290,1.774102,11.798,,-1,90,2322,197,13,prbs
133744,133.744,local_1400_1650,309,1650,-50253.000,70618.290,1.668712,11.798,,-1,181,2322,197,13,prbs
133836,133.836,local_1400_1650,310,1650,-38038.000,82833.290,1.957353,11.798,,-1,273,2322,197,13,prbs
133928,133.928,local_1400_1650,310,1650,-30011.000,90860.290,2.147031,11.798,,-1,365,2322,197,13,prbs
134024,134.024,local_1400_1650,311,1400,-27943.000,92928.290,2.195898,11.72,,-1,2,2328,198,13,prbs
134112,134.112,local_1400_1650,311,1400,-30599.000,90272.290,2.133137,11.72,,-1,90,2328,198,13,prbs
134205,134.205,local_1400_1650,312,1400,-42958.000,77913.290,1.841093,11.72,,-1,182,2328,198,13,prbs
134296,134.296,local_1400_1650,312,1400,-54951.000,65920.290,1.557698,11.72,,-1,274,2328,198,13,prbs
134388,134.388,local_1400_1650,313,1400,-61605.000,59266.290,1.400464,11.72,,-1,366,2328,198,13,prbs
134484,134.484,local_1400_1650,313,1400,-65066.000,55805.290,1.318680,11.72,,-1,462,2333,198,13,prbs
134575,134.575,local_1400_1650,314,1650,-66918.000,53953.290,1.274918,11.824,,-1,2,2340,199,13,prbs
134665,134.665,local_1400_1650,314,1650,-60697.000,60174.290,1.421920,11.824,,-1,92,2340,199,13,prbs
134758,134.758,local_1400_1650,315,1400,-41295.000,79576.290,1.880390,11.824,,-1,184,2340,199,13,prbs
134849,134.849,local_1400_1650,315,1400,-33408.000,87463.290,2.066760,11.824,,-1,276,2340,199,13,prbs
134941,134.941,local_1400_1650,316,1650,-43571.000,77300.290,1.826608,11.824,,-1,367,2340,199,13,prbs
135036,135.036,local_1400_1650,316,1650,-50453.000,70418.290,1.663986,11.652,,-1,2,2346,200,13,prbs
135125,135.125,local_1400_1650,317,1650,-39465.000,81406.290,1.923633,11.652,,-1,91,2346,200,13,prbs
135217,135.217,local_1400_1650,317,1650,-30364.000,90507.290,2.138690,11.652,,-1,183,2346,200,13,prbs
135309,135.309,local_1400_1650,318,1400,-27416.000,93455.290,2.208351,11.652,,-1,274,2346,200,13,prbs
135401,135.401,local_1400_1650,318,1400,-30701.000,90170.290,2.130726,11.652,,-1,366,2346,200,13,prbs
135497,135.497,local_1400_1650,319,1650,-43751.000,77120.290,1.822355,11.737,,-1,0,2353,201,13,prbs
135586,135.586,local_1400_1650,319,1650,-49385.000,71486.290,1.689223,11.737,,-1,90,2358,201,13,prbs
135677,135.677,local_1400_1650,320,1650,-37791.000,83080.290,1.963190,11.737,,-1,181,2358,201,13,prbs
135769,135.769,local_1400_1650,320,1650,-29303.000,91568.290,2.163761,11.737,,-1,273,2358,201,13,prbs
135861,135.861,local_1400_1650,321,1650,-27317.000,93554.290,2.210690,11.737,,-1,365,2358,201,13,prbs
135953,135.953,local_1400_1650,321,1650,-27467.000,93404.290,2.207146,11.737,,-1,457,2358,201,13,prbs
136047,136.047,local_1400_1650,322,1400,-27571.000,93300.290,2.204688,11.71,,-1,2,2364,202,13,prbs
136137,136.137,local_1400_1650,322,1400,-31283.000,89588.290,2.116974,11.71,,-1,92,2364,202,13,prbs
136229,136.229,local_1400_1650,323,1400,-44660.000,76211.290,1.800875,11.71,,-1,183,2364,202,13,prbs
136321,136.321,local_1400_1650,323,1400,-56604.000,64267.290,1.518638,11.71,,-1,275,2364,202,13,prbs
136413,136.413,local_1400_1650,324,1400,-63069.000,57802.290,1.365870,11.71,,-1,368,2364,202,13,prbs
136509,136.509,local_1400_1650,324,1400,-66072.000,54799.290,1.294909,11.836,,-1,1,2373,203,13,prbs
136597,136.597,local_1400_1650,325,1400,-67448.000,53423.290,1.262394,11.836,,-1,89,2374,203,13,prbs
136689,136.689,local_1400_1650,325,1400,-68120.000,52751.290,1.246514,11.836,,-1,181,2374,203,13,prbs
136781,136.781,local_1400_1650,326,1400,-68897.000,51974.290,1.228154,11.836,,-1,273,2374,203,13,prbs
136873,136.873,local_1400_1650,326,1400,-69009.000,51862.290,1.225507,11.836,,-1,365,2374,203,13,prbs
136966,136.966,local_1400_1650,baseline_post,1525,-69115.000,51756.290,1.223003,11.836,,-1,457,2374,203,13,baseline_post
137057,137.057,local_1400_1650,baseline_post,1525,-66815.000,54056.290,1.277352,11.836,,-1,549,2375,203,13,baseline_post
137150,137.150,local_1400_1650,baseline_post,1525,-58765.000,62106.290,1.467573,11.836,,-1,641,2375,203,13,baseline_post
137242,137.242,local_1400_1650,baseline_post,1525,-52445.000,68426.290,1.616915,11.836,,-1,733,2375,203,13,baseline_post
137333,137.333,local_1400_1650,baseline_post,1525,-49379.000,71492.290,1.689365,11.836,,-1,825,2375,203,13,baseline_post
137426,137.426,local_1400_1650,baseline_post,1525,-48291.000,72580.290,1.715074,11.836,,-1,918,2376,203,14,baseline_post
137521,137.521,local_1400_1650,baseline_post,1525,-47836.000,73035.290,1.725826,11.776,,-1,1,2384,204,14,baseline_post
137609,137.609,local_1400_1650,baseline_post,1525,-47919.000,72952.290,1.723865,11.776,,-1,89,2386,204,14,baseline_post
137701,137.701,local_1400_1650,baseline_post,1525,-47938.000,72933.290,1.723416,11.776,,-1,181,2386,204,14,baseline_post
137794,137.794,local_1400_1650,baseline_post,1525,-48161.000,72710.290,1.718146,11.776,,-1,273,2386,204,14,baseline_post
137885,137.885,local_1400_1650,baseline_post,1525,-48319.000,72552.290,1.714413,11.776,,-1,365,2386,204,14,baseline_post
137978,137.978,local_1400_1650,baseline_post,1525,-48396.000,72475.290,1.712593,11.776,,-1,458,2387,204,14,baseline_post
138071,138.071,local_1400_1650,baseline_post,1525,-48288.000,72583.290,1.715145,11.776,,-1,550,2392,204,14,baseline_post
138161,138.161,local_1400_1650,baseline_post,1525,-48111.000,72760.290,1.719328,11.776,,-1,641,2392,204,14,baseline_post
138253,138.253,local_1400_1650,baseline_post,1525,-48145.000,72726.290,1.718524,11.776,,-1,733,2392,204,14,baseline_post
138345,138.345,local_1400_1650,baseline_post,1525,-48104.000,72767.290,1.719493,11.776,,-1,825,2392,204,14,baseline_post
138437,138.437,local_1400_1650,baseline_post,1525,-48046.000,72825.290,1.720864,11.776,,-1,917,2393,204,14,baseline_post
138533,138.533,local_1400_1650,baseline_post,1525,-47767.000,73104.290,1.727456,11.776,,-1,1,2401,205,14,baseline_post
138621,138.621,local_1400_1650,baseline_post,1525,-47467.000,73404.290,1.734545,11.776,,-1,89,2403,205,14,baseline_post
138713,138.713,local_1400_1650,baseline_post,1525,-47742.000,73129.290,1.728047,11.776,,-1,181,2403,205,14,baseline_post
138805,138.805,local_1400_1650,baseline_post,1525,-47975.000,72896.290,1.722541,11.776,,-1,273,2403,205,14,baseline_post
138897,138.897,local_1400_1650,baseline_post,1525,-48157.000,72714.290,1.718241,11.776,,-1,365,2403,205,14,baseline_post
138991,138.991,local_1400_1650,baseline_post,1525,-48146.000,72725.290,1.718501,11.776,,-1,459,2407,205,14,baseline_post
139082,139.082,local_1400_1650,baseline_post,1525,-47959.000,72912.290,1.722919,11.776,,-1,550,2409,205,14,baseline_post
139173,139.173,local_1400_1650,baseline_post,1525,-47914.000,72957.290,1.723983,11.776,,-1,641,2409,205,14,baseline_post
139265,139.265,local_1400_1650,baseline_post,1525,-47370.000,73501.290,1.736838,11.776,,-1,733,2409,205,14,baseline_post
139357,139.357,local_1400_1650,baseline_post,1525,-47488.000,73383.290,1.734049,11.776,,-1,825,2409,205,14,baseline_post
139449,139.449,local_1400_1650,baseline_post,1525,-47590.000,73281.290,1.731639,11.776,,-1,917,2410,205,14,baseline_post
139545,139.545,local_1400_1650,baseline_post,1525,-47694.000,73177.290,1.729181,11.771,,-1,1,2418,206,14,baseline_post
139633,139.633,local_1400_1650,baseline_post,1525,-47673.000,73198.290,1.729678,11.771,,-1,89,2420,206,14,baseline_post
139725,139.725,local_1400_1650,baseline_post,1525,-47309.000,73562.290,1.738279,11.771,,-1,181,2420,206,14,baseline_post
139817,139.817,local_1400_1650,baseline_post,1525,-47561.000,73310.290,1.732324,11.771,,-1,273,2420,206,14,baseline_post
139909,139.909,local_1400_1650,baseline_post,1525,-47796.000,73075.290,1.726771,11.771,,-1,365,2420,206,14,baseline_post
141475,141.475,local_1700_1850,baseline_pre,1775,-120614.000,257.289,0.006080,11.771,,-1,1931,2431,206,14,baseline_pre
141566,141.566,local_1700_1850,baseline_pre,1775,-120573.000,298.289,0.007049,11.771,,-1,2022,2435,206,15,baseline_pre
141657,141.657,local_1700_1850,baseline_pre,1775,-116883.000,3988.289,0.094243,11.771,,-1,2113,2435,206,15,baseline_pre
141749,141.749,local_1700_1850,baseline_pre,1775,-91999.000,28872.290,0.682253,11.771,,-1,2205,2435,206,15,baseline_pre
141841,141.841,local_1700_1850,baseline_pre,1775,-48983.000,71888.290,1.698722,11.771,,-1,2297,2435,206,15,baseline_pre
141933,141.933,local_1700_1850,baseline_pre,1775,-13761.000,107110.290,2.531019,11.771,,-1,2389,2435,206,15,baseline_pre
142028,142.028,local_1700_1850,baseline_pre,1775,-1063.000,119808.290,2.831073,11.61,,-1,2,2441,207,15,baseline_pre
142117,142.117,local_1700_1850,baseline_pre,1775,1907.000,122778.290,2.901254,11.61,,-1,91,2441,207,15,baseline_pre
142209,142.209,local_1700_1850,baseline_pre,1775,2059.000,122930.290,2.904846,11.61,,-1,183,2441,207,15,baseline_pre
142301,142.301,local_1700_1850,baseline_pre,1775,2045.000,122916.290,2.904515,11.61,,-1,275,2441,207,15,baseline_pre
142393,142.393,local_1700_1850,baseline_pre,1775,2135.000,123006.290,2.906642,11.61,,-1,367,2441,207,15,baseline_pre
142487,142.487,local_1700_1850,baseline_pre,1775,2132.000,123003.290,2.906571,11.61,,-1,461,2446,207,15,baseline_pre
142580,142.580,local_1700_1850,baseline_pre,1775,2268.000,123139.290,2.909785,11.62,,-1,2,2453,208,15,baseline_pre
142669,142.669,local_1700_1850,baseline_pre,1775,2270.000,123141.290,2.909832,11.62,,-1,91,2453,208,15,baseline_pre
142761,142.761,local_1700_1850,baseline_pre,1775,2282.000,123153.290,2.910116,11.62,,-1,183,2453,208,15,baseline_pre
142853,142.853,local_1700_1850,baseline_pre,1775,2143.000,123014.290,2.906831,11.62,,-1,275,2453,208,15,baseline_pre
142945,142.945,local_1700_1850,baseline_pre,1775,2216.000,123087.290,2.908556,11.62,,-1,367,2453,208,15,baseline_pre
143040,143.040,local_1700_1850,baseline_pre,1775,2478.000,123349.290,2.914747,11.61,,-1,2,2459,209,15,baseline_pre
143129,143.129,local_1700_1850,baseline_pre,1775,2446.000,123317.290,2.913991,11.61,,-1,91,2459,209,15,baseline_pre
143221,143.221,local_1700_1850,baseline_pre,1775,2507.000,123378.290,2.915432,11.61,,-1,183,2459,209,15,baseline_pre
143313,143.313,local_1700_1850,baseline_pre,1775,1825.000,122696.290,2.899317,11.61,,-1,275,2459,209,15,baseline_pre
143405,143.405,local_1700_1850,baseline_pre,1775,1008.000,121879.290,2.880011,11.61,,-1,367,2459,209,15,baseline_pre
143501,143.501,local_1700_1850,baseline_pre,1775,804.000,121675.290,2.875190,11.61,,-1,1,2467,210,15,baseline_pre
143590,143.590,local_1700_1850,baseline_pre,1775,1553.000,122424.290,2.892889,11.61,,-1,90,2471,210,15,baseline_pre
143681,143.681,local_1700_1850,baseline_pre,1775,1593.000,122464.290,2.893834,11.61,,-1,181,2471,210,15,baseline_pre
143773,143.773,local_1700_1850,baseline_pre,1775,1344.000,122215.290,2.887951,11.61,,-1,273,2471,210,15,baseline_pre
143865,143.865,local_1700_1850,baseline_pre,1775,1414.000,122285.290,2.889605,11.61,,-1,365,2471,210,15,baseline_pre
143957,143.957,local_1700_1850,baseline_pre,1775,1606.000,122477.290,2.894142,11.61,,-1,457,2471,210,15,baseline_pre
144052,144.052,local_1700_1850,baseline_pre,1775,1704.000,122575.290,2.896458,11.613,,-1,2,2477,211,15,baseline_pre
144141,144.141,local_1700_1850,baseline_pre,1775,1342.000,122213.290,2.887904,11.613,,-1,91,2477,211,15,baseline_pre
144233,144.233,local_1700_1850,baseline_pre,1775,804.000,121675.290,2.875190,11.613,,-1,183,2477,211,15,baseline_pre
144325,144.325,local_1700_1850,baseline_pre,1775,747.000,121618.290,2.873844,11.613,,-1,275,2477,211,15,baseline_pre
144417,144.417,local_1700_1850,baseline_pre,1775,1511.000,122382.290,2.891897,11.613,,-1,367,2477,211,15,baseline_pre
144513,144.513,local_1700_1850,settle,1775,1044.000,121915.290,2.880862,11.61,,-1,1,2486,212,15,settle
144601,144.601,local_1700_1850,settle,1775,705.000,121576.290,2.872851,11.61,,-1,89,2488,212,15,settle
144693,144.693,local_1700_1850,settle,1775,1095.000,121966.290,2.882067,11.61,,-1,181,2488,212,15,settle
144785,144.785,local_1700_1850,settle,1775,738.000,121609.290,2.873631,11.61,,-1,273,2488,212,15,settle
144877,144.877,local_1700_1850,settle,1775,450.000,121321.290,2.866825,11.61,,-1,365,2488,212,15,settle
144969,144.969,local_1700_1850,settle,1775,852.000,121723.290,2.876325,11.61,,-1,457,2488,212,15,settle
145063,145.063,local_1700_1850,settle,1775,813.000,121684.290,2.875403,11.61,,-1,551,2494,212,16,settle
145153,145.153,local_1700_1850,settle,1775,823.000,121694.290,2.875640,11.61,,-1,641,2494,212,16,settle
145245,145.245,local_1700_1850,settle,1775,667.000,121538.290,2.871953,11.61,,-1,733,2494,212,16,settle
145337,145.337,local_1700_1850,settle,1775,809.000,121680.290,2.875308,11.61,,-1,825,2494,212,16,settle
145430,145.430,local_1700_1850,settle,1775,374.000,121245.290,2.865030,11.61,,-1,917,2495,212,16,settle
145525,145.525,local_1700_1850,settle,1775,173.000,121044.290,2.860280,11.61,,-1,1,2503,213,16,settle
145613,145.613,local_1700_1850,settle,1775,201.000,121072.290,2.860942,11.61,,-1,89,2505,213,16,settle
145705,145.705,local_1700_1850,settle,1775,173.000,121044.290,2.860280,11.61,,-1,181,2505,213,16,settle
145797,145.797,local_1700_1850,settle,1775,114.000,120985.290,2.858886,11.61,,-1,273,2505,213,16,settle
145889,145.889,local_1700_1850,settle,1775,607.000,121478.290,2.870535,11.61,,-1,365,2505,213,16,settle
145983,145.983,local_1700_1850,settle,1775,547.000,121418.290,2.869118,11.61,,-1,458,2507,213,16,settle
146074,146.074,local_1700_1850,settle,1775,381.000,121252.290,2.865195,11.61,,-1,550,2511,213,16,settle
146165,146.165,local_1700_1850,settle,1775,157.000,121028.290,2.859902,11.61,,-1,641,2511,213,16,settle
146257,146.257,local_1700_1850,settle,1775,308.000,121179.290,2.863470,11.61,,-1,733,2511,213,16,settle
146349,146.349,local_1700_1850,settle,1775,469.000,121340.290,2.867274,11.61,,-1,825,2511,213,16,settle
146442,146.442,local_1700_1850,settle,1775,77.000,120948.290,2.858012,11.61,,-1,917,2512,213,16,settle
146537,146.537,local_1700_1850,settle,1775,-362.000,120509.290,2.847638,11.607,,-1,1,2520,214,16,settle
146625,146.625,local_1700_1850,settle,1775,-261.000,120610.290,2.850024,11.607,,-1,89,2522,214,16,settle
146717,146.717,local_1700_1850,settle,1775,55.000,120926.290,2.857492,11.607,,-1,181,2522,214,16,settle
146809,146.809,local_1700_1850,settle,1775,588.000,121459.290,2.870086,11.607,,-1,273,2522,214,16,settle
146902,146.902,local_1700_1850,settle,1775,329.000,121200.290,2.863966,11.607,,-1,366,2522,214,16,settle
146996,146.996,local_1700_1850,settle,1775,319.000,121190.290,2.863730,11.607,,-1,460,2527,214,16,settle
147085,147.085,local_1700_1850,settle,1775,579.000,121450.290,2.869874,11.607,,-1,549,2528,214,16,settle
147177,147.177,local_1700_1850,settle,1775,381.000,121252.290,2.865195,11.607,,-1,641,2528,214,16,settle
147269,147.269,local_1700_1850,settle,1775,710.000,121581.290,2.872969,11.607,,-1,733,2528,214,16,settle
147361,147.361,local_1700_1850,settle,1775,767.000,121638.290,2.874316,11.607,,-1,825,2528,214,16,settle
147454,147.454,local_1700_1850,settle,1775,969.000,121840.290,2.879089,11.607,,-1,918,2529,214,16,settle
147550,147.550,local_1700_1850,0,1850,952.000,121823.290,2.878688,11.615,,-1,2,2539,215,16,prbs
147637,147.637,local_1700_1850,0,1850,4418.000,125289.290,2.960590,11.615,,-1,89,2539,215,16,prbs
147730,147.730,local_1700_1850,1,1850,15317.000,136188.280,3.218133,11.615,,-1,182,2539,215,16,prbs
147821,147.821,local_1700_1850,1,1850,20737.000,141608.280,3.346208,11.615,,-1,273,2539,215,16,prbs
147913,147.913,local_1700_1850,2,1700,21030.000,141901.280,3.353131,11.615,,-1,365,2539,215,16,prbs
148009,148.009,local_1700_1850,2,1700,14870.000,135741.280,3.207570,11.615,,-1,461,2545,215,16,prbs
148097,148.097,local_1700_1850,3,1700,-2004.000,118867.290,2.808838,11.615,,-1,549,2545,215,16,prbs
148189,148.189,local_1700_1850,3,1700,-12700.000,108171.290,2.556090,11.615,,-1,641,2545,215,16,prbs
148281,148.281,local_1700_1850,4,1850,-15443.000,105428.290,2.491273,11.615,,-1,733,2545,215,16,prbs
148373,148.373,local_1700_1850,4,1850,-10290.000,110581.290,2.613039,11.615,,-1,825,2545,215,16,prbs
148467,148.467,local_1700_1850,5,1700,8904.000,129775.290,3.066594,11.615,,-1,919,2547,215,16,prbs
148559,148.559,local_1700_1850,5,1700,15958.000,136829.280,3.233280,11.615,,-1,1011,2554,215,16,prbs
148649,148.649,local_1700_1850,6,1700,1516.000,122387.290,2.892015,11.615,,-1,1101,2554,215,16,prbs
148741,148.741,local_1700_1850,6,1700,-10704.000,110167.290,2.603256,11.615,,-1,1193,2554,215,16,prbs
148833,148.833,local_1700_1850,7,1850,-14210.000,106661.290,2.520409,11.615,,-1,1285,2554,215,16,prbs
148925,148.925,local_1700_1850,7,1850,-8039.000,112832.290,2.666230,11.615,,-1,1377,2554,215,16,prbs
149020,149.020,local_1700_1850,8,1700,10944.000,131815.280,3.114799,11.522,,-1,2,2560,216,16,prbs
149109,149.109,local_1700_1850,8,1700,16476.000,137347.280,3.245520,11.522,,-1,91,2560,216,16,prbs
149201,149.201,local_1700_1850,9,1700,1644.000,122515.290,2.895040,11.522,,-1,183,2560,216,16,prbs
149293,149.293,local_1700_1850,9,1700,-11278.000,109593.290,2.589692,11.522,,-1,275,2560,216,16,prbs
149385,149.385,local_1700_1850,10,1850,-14887.000,105984.290,2.504412,11.522,,-1,367,2560,216,16,prbs
149479,149.479,local_1700_1850,10,1850,-9702.000,111169.290,2.626933,11.522,,-1,461,2564,216,16,prbs
149572,149.572,local_1700_1850,11,1700,8999.000,129870.290,3.068839,11.486,,-1,2,2572,217,16,prbs
149661,149.661,local_1700_1850,11,1700,13512.000,134383.280,3.175481,11.486,,-1,91,2572,217,16,prbs
149753,149.753,local_1700_1850,12,1700,-1422.000,119449.290,2.822590,11.486,,-1,183,2572,217,16,prbs
149845,149.845,local_1700_1850,12,1700,-12666.000,108205.290,2.556894,11.486,,-1,275,2572,217,16,prbs
